#

LPUSH npc_race bugbear

SET bugbear_details     {"name": "Bugbear",     "size": "bugbear",   "description": "the more civilized of the goblinoids"}

LPUSH bugbear_covering skin

SET bugbear_subrace_chance 30
# Note that descriptions aren't heavily used right now anyways.
LPUSH bugbear_subrace shadow
LPUSH bugbear_subrace koalinth

HSET bugbear_subrace_description shadow   {"subrace": "Shadow Bugbear",      "description": "" }
HSET bugbear_subrace_description koalinth {"subrace": "Koalinth Bugbear",      "description": "" }



set bugbearname_fullname_template {{params.title}} {{params.first_pre}}{{params.first_root}} {{params.last_pre}}{{params.last_root}} {{params.trailer}}
set bugbearname_shortname_template {{params.first_pre}}{{params.first_root}}
set bugbearname_formalname_template {{params.title}} {{params.last_pre}}{{params.last_root}}

set bugbearname_first_pre_chance 100
set bugbearname_first_root_chance 50
set bugbearname_last_pre_chance 100
set bugbearname_last_root_chance 30


LPUSH bugbearname_first_pre Ba
LPUSH bugbearname_first_pre Bat
LPUSH bugbearname_first_pre Bird
LPUSH bugbearname_first_pre Bop
LPUSH bugbearname_first_pre Bump
LPUSH bugbearname_first_pre Bwak
LPUSH bugbearname_first_pre Bwok
LPUSH bugbearname_first_pre Bzor
LPUSH bugbearname_first_pre Chit
LPUSH bugbearname_first_pre Chit
LPUSH bugbearname_first_pre Chough
LPUSH bugbearname_first_pre Clang
LPUSH bugbearname_first_pre Clank
LPUSH bugbearname_first_pre Clap
LPUSH bugbearname_first_pre Clash
LPUSH bugbearname_first_pre Claw
LPUSH bugbearname_first_pre Clink
LPUSH bugbearname_first_pre Clink
LPUSH bugbearname_first_pre Clobb
LPUSH bugbearname_first_pre Crack
LPUSH bugbearname_first_pre Crash
LPUSH bugbearname_first_pre Dab
LPUSH bugbearname_first_pre Dazs
LPUSH bugbearname_first_pre Ding
LPUSH bugbearname_first_pre Dok
LPUSH bugbearname_first_pre Dxe
LPUSH bugbearname_first_pre Fall
LPUSH bugbearname_first_pre Fash
LPUSH bugbearname_first_pre Fa
LPUSH bugbearname_first_pre Fi
LPUSH bugbearname_first_pre Flap
LPUSH bugbearname_first_pre Flick
LPUSH bugbearname_first_pre Flog
LPUSH bugbearname_first_pre Flop
LPUSH bugbearname_first_pre Flump
LPUSH bugbearname_first_pre Fwappa
LPUSH bugbearname_first_pre Gab
LPUSH bugbearname_first_pre Gas
LPUSH bugbearname_first_pre Gasp
LPUSH bugbearname_first_pre Glok
LPUSH bugbearname_first_pre Glop
LPUSH bugbearname_first_pre Hoo
LPUSH bugbearname_first_pre Hoot
LPUSH bugbearname_first_pre Kaaa
LPUSH bugbearname_first_pre Kab
LPUSH bugbearname_first_pre Klam
LPUSH bugbearname_first_pre Klok
LPUSH bugbearname_first_pre Klunk
LPUSH bugbearname_first_pre Knack
LPUSH bugbearname_first_pre Knell
LPUSH bugbearname_first_pre Knock
LPUSH bugbearname_first_pre Kong
LPUSH bugbearname_first_pre Kwok
LPUSH bugbearname_first_pre Lash
LPUSH bugbearname_first_pre Moxg
LPUSH bugbearname_first_pre Oomph
LPUSH bugbearname_first_pre Pap
LPUSH bugbearname_first_pre Pat
LPUSH bugbearname_first_pre Patt
LPUSH bugbearname_first_pre Penk
LPUSH bugbearname_first_pre Ping
LPUSH bugbearname_first_pre Plonk
LPUSH bugbearname_first_pre Ploop
LPUSH bugbearname_first_pre Plump
LPUSH bugbearname_first_pre Pock
LPUSH bugbearname_first_pre Pop
LPUSH bugbearname_first_pre Pow
LPUSH bugbearname_first_pre Punch
LPUSH bugbearname_first_pre Punt
LPUSH bugbearname_first_pre Rap
LPUSH bugbearname_first_pre Rsenk
LPUSH bugbearname_first_pre Rugt
LPUSH bugbearname_first_pre Sazx
LPUSH bugbearname_first_pre Shiiin
LPUSH bugbearname_first_pre Shock
LPUSH bugbearname_first_pre Shoop
LPUSH bugbearname_first_pre Shwap
LPUSH bugbearname_first_pre Slam
LPUSH bugbearname_first_pre Slap
LPUSH bugbearname_first_pre Snap
LPUSH bugbearname_first_pre Sock
LPUSH bugbearname_first_pre Sogt
LPUSH bugbearname_first_pre Sorz
LPUSH bugbearname_first_pre Soz
LPUSH bugbearname_first_pre Spack
LPUSH bugbearname_first_pre Speck
LPUSH bugbearname_first_pre Splat
LPUSH bugbearname_first_pre Splut
LPUSH bugbearname_first_pre Spoing
LPUSH bugbearname_first_pre Stup
LPUSH bugbearname_first_pre Swah
LPUSH bugbearname_first_pre Swash
LPUSH bugbearname_first_pre Tap
LPUSH bugbearname_first_pre Ter
LPUSH bugbearname_first_pre Ter
LPUSH bugbearname_first_pre Tgerx
LPUSH bugbearname_first_pre Thith
LPUSH bugbearname_first_pre Thong
LPUSH bugbearname_first_pre Throb
LPUSH bugbearname_first_pre Throkk
LPUSH bugbearname_first_pre Thud
LPUSH bugbearname_first_pre Thump
LPUSH bugbearname_first_pre Thung
LPUSH bugbearname_first_pre Thunk
LPUSH bugbearname_first_pre Thwack
LPUSH bugbearname_first_pre Thwogg
LPUSH bugbearname_first_pre Thwok
LPUSH bugbearname_first_pre Tick
LPUSH bugbearname_first_pre Tokr
LPUSH bugbearname_first_pre Tuff
LPUSH bugbearname_first_pre Tup
LPUSH bugbearname_first_pre Twidd
LPUSH bugbearname_first_pre Twit
LPUSH bugbearname_first_pre Twoo
LPUSH bugbearname_first_pre Tzing
LPUSH bugbearname_first_pre Wakt
LPUSH bugbearname_first_pre Wap
LPUSH bugbearname_first_pre Whack
LPUSH bugbearname_first_pre Wham
LPUSH bugbearname_first_pre Whang
LPUSH bugbearname_first_pre Whap
LPUSH bugbearname_first_pre Whit
LPUSH bugbearname_first_pre Woo
LPUSH bugbearname_first_pre Whock
LPUSH bugbearname_first_pre Whop
LPUSH bugbearname_first_pre Whump
LPUSH bugbearname_first_pre Will
LPUSH bugbearname_first_pre Woo
LPUSH bugbearname_first_pre Xokg
LPUSH bugbearname_first_pre Yoink
LPUSH bugbearname_first_pre Zas
LPUSH bugbearname_first_pre Zunk
LPUSH bugbearname_first_pre Zeg
LPUSH bugbearname_first_pre Zlopp
LPUSH bugbearname_first_pre Zonk
LPUSH bugbearname_first_pre Zuk
LPUSH bugbearname_first_pre Zur

LPUSH bugbearname_first_root bat
LPUSH bugbearname_first_root bird
LPUSH bugbearname_first_root bop
LPUSH bugbearname_first_root bump
LPUSH bugbearname_first_root bwak
LPUSH bugbearname_first_root bwok
LPUSH bugbearname_first_root bzor
LPUSH bugbearname_first_root chat
LPUSH bugbearname_first_root er
LPUSH bugbearname_first_root chough
LPUSH bugbearname_first_root clang
LPUSH bugbearname_first_root clank
LPUSH bugbearname_first_root clap
LPUSH bugbearname_first_root clash
LPUSH bugbearname_first_root claw
LPUSH bugbearname_first_root clink
LPUSH bugbearname_first_root crack
LPUSH bugbearname_first_root crash
LPUSH bugbearname_first_root dab
LPUSH bugbearname_first_root dazs
LPUSH bugbearname_first_root ding
LPUSH bugbearname_first_root uxt
LPUSH bugbearname_first_root gt
LPUSH bugbearname_first_root fall
LPUSH bugbearname_first_root fash
LPUSH bugbearname_first_root thud
LPUSH bugbearname_first_root un
LPUSH bugbearname_first_root flap
LPUSH bugbearname_first_root flick
LPUSH bugbearname_first_root flack
LPUSH bugbearname_first_root flog
LPUSH bugbearname_first_root flop
LPUSH bugbearname_first_root flumppf
LPUSH bugbearname_first_root a
LPUSH bugbearname_first_root ing
LPUSH bugbearname_first_root gas
LPUSH bugbearname_first_root gasp
LPUSH bugbearname_first_root gdom
LPUSH bugbearname_first_root glok
LPUSH bugbearname_first_root glop
LPUSH bugbearname_first_root gsot
LPUSH bugbearname_first_root hoo
LPUSH bugbearname_first_root hoot
LPUSH bugbearname_first_root pooooom
LPUSH bugbearname_first_root kab
LPUSH bugbearname_first_root dur
LPUSH bugbearname_first_root klam
LPUSH bugbearname_first_root klok
LPUSH bugbearname_first_root klunk
LPUSH bugbearname_first_root knack
LPUSH bugbearname_first_root knell
LPUSH bugbearname_first_root knock
LPUSH bugbearname_first_root kong
LPUSH bugbearname_first_root kwok
LPUSH bugbearname_first_root lash
LPUSH bugbearname_first_root moxg
LPUSH bugbearname_first_root oomph
LPUSH bugbearname_first_root pap
LPUSH bugbearname_first_root pat
LPUSH bugbearname_first_root penk
LPUSH bugbearname_first_root ping
LPUSH bugbearname_first_root pong
LPUSH bugbearname_first_root plonk
LPUSH bugbearname_first_root ploop
LPUSH bugbearname_first_root plump
LPUSH bugbearname_first_root pock
LPUSH bugbearname_first_root pop
LPUSH bugbearname_first_root pow
LPUSH bugbearname_first_root power
LPUSH bugbearname_first_root punch
LPUSH bugbearname_first_root punt
LPUSH bugbearname_first_root rain
LPUSH bugbearname_first_root rap
LPUSH bugbearname_first_root rsenk
LPUSH bugbearname_first_root rugt
LPUSH bugbearname_first_root sazx
LPUSH bugbearname_first_root shiiin
LPUSH bugbearname_first_root shock
LPUSH bugbearname_first_root shoop
LPUSH bugbearname_first_root shwap
LPUSH bugbearname_first_root slam
LPUSH bugbearname_first_root slap
LPUSH bugbearname_first_root snap
LPUSH bugbearname_first_root sock
LPUSH bugbearname_first_root sogt
LPUSH bugbearname_first_root sorz
LPUSH bugbearname_first_root sozekx
LPUSH bugbearname_first_root spack
LPUSH bugbearname_first_root speck
LPUSH bugbearname_first_root splat
LPUSH bugbearname_first_root splut
LPUSH bugbearname_first_root spoing
LPUSH bugbearname_first_root stup
LPUSH bugbearname_first_root swah
LPUSH bugbearname_first_root swash
LPUSH bugbearname_first_root tap
LPUSH bugbearname_first_root bax
LPUSH bugbearname_first_root borz
LPUSH bugbearname_first_root ter
LPUSH bugbearname_first_root wit
LPUSH bugbearname_first_root woo
LPUSH bugbearname_first_root gerx
LPUSH bugbearname_first_root thith
LPUSH bugbearname_first_root thong
LPUSH bugbearname_first_root throb
LPUSH bugbearname_first_root throkk
LPUSH bugbearname_first_root thud
LPUSH bugbearname_first_root thump
