#
    
ZADD portfolio_domain 1 {"name":"adventure",                   "score":1 }
ZADD portfolio_domain 1 {"name":"agony",                       "score":1 }
ZADD portfolio_domain 1 {"name":"agriculture",                 "score":1 }
ZADD portfolio_domain 1 {"name":"alcohol",                     "score":1 }
ZADD portfolio_domain 1 {"name":"ambition",                    "score":1 }
ZADD portfolio_domain 1 {"name":"ambush",                      "score":1 }
ZADD portfolio_domain 1 {"name":"amphibians",                  "score":1 }
ZADD portfolio_domain 1 {"name":"anger",                       "score":1 }
ZADD portfolio_domain 1 {"name":"appraisal",                   "score":1 }
ZADD portfolio_domain 1 {"name":"archery",                     "score":1 }
ZADD portfolio_domain 1 {"name":"architecture",                "score":1 }
ZADD portfolio_domain 1 {"name":"arctic beasts",               "score":1 }
ZADD portfolio_domain 1 {"name":"artifice",                    "score":1 }
ZADD portfolio_domain 1 {"name":"assassination",               "score":1 }
ZADD portfolio_domain 1 {"name":"autumn",                      "score":1 }
ZADD portfolio_domain 1 {"name":"avariels",                    "score":1 }
ZADD portfolio_domain 1 {"name":"bad fortune",                 "score":1 }
ZADD portfolio_domain 1 {"name":"bad luck",                    "score":1 }
ZADD portfolio_domain 1 {"name":"bad weather",                 "score":1 }
ZADD portfolio_domain 1 {"name":"barrenness",                  "score":1 }
ZADD portfolio_domain 1 {"name":"bats",                        "score":1 }
ZADD portfolio_domain 1 {"name":"bees",                        "score":1 }
ZADD portfolio_domain 1 {"name":"bigotry",                     "score":1 }
ZADD portfolio_domain 1 {"name":"birds",                       "score":1 }
ZADD portfolio_domain 1 {"name":"black magic",                 "score":1 }
ZADD portfolio_domain 1 {"name":"blind beggars",               "score":1 }
ZADD portfolio_domain 1 {"name":"blind destruction",           "score":1 }
ZADD portfolio_domain 1 {"name":"bloodlust",                   "score":1 }
ZADD portfolio_domain 1 {"name":"brawling",                    "score":1 }
ZADD portfolio_domain 1 {"name":"brewing",                     "score":1 }
ZADD portfolio_domain 1 {"name":"brutality",                   "score":1 }
ZADD portfolio_domain 1 {"name":"burials",                     "score":1 }
ZADD portfolio_domain 1 {"name":"buried wealth",               "score":1 }
ZADD portfolio_domain 1 {"name":"calligraphy",                 "score":1 }
